stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:49:288:0:14","Wien Erzherzog-Karl-Straße","48.23010597","16.45366851","","","Pat:49:288","Level 0","3"
"at:49:288:0:15","Wien Erzherzog-Karl-Straße","48.23006408","16.45380326","","","Pat:49:288","Level 0","4"
"at:49:288:2","Oberfläche Bus","48.22932803","16.45341698","","","Pat:49:288","Level 0",""
"at:49:288:3","Tiefgeschoß","48.22968110","16.45299477","","","Pat:49:288","Level -1",""
"at:49:288:4","Zugang","48.22954346","16.45370444","","2","Pat:49:288","Level 0",""
"at:49:288:5","Neurathgasse","48.23020171","16.45356071","","2","Pat:49:288","Level 0",""
"at:49:334:0:19","Wien Floridsdorf","48.25614190","16.40060503","","","Pat:49:334","Level 0","C2"
"at:49:334:0:20","Wien Floridsdorf","48.25641702","16.39979654","","","Pat:49:334","Level 1","1"
"at:49:334:0:23","Wien Floridsdorf","48.25637515","16.39993129","","","Pat:49:334","Level 1","2"
"at:49:334:0:24","Wien Floridsdorf","48.25629740","16.40016485","","","Pat:49:334","Level 1","4"
"at:49:334:0:5","Wien Floridsdorf","48.25633927","16.40003909","","","Pat:49:334","Level 1","3"
"at:49:334:10","Kassenhalle","48.25641702","16.40002112","","3","Pat:49:334","Level 0",""
"at:49:334:3","U6","48.25629740","16.40046130","","","Pat:49:334","Level -1",""
"at:49:334:4","26","48.25719454","16.40083859","","","Pat:49:334","Level 0",""
"at:49:334:5","31","48.25715268","16.39927552","","","Pat:49:334","Level 0",""
"at:49:334:7","Franz-Jonas-Pl.","48.25653664","16.39949112","","2","Pat:49:334","Level 0",""
"at:49:334:8","Franklinstraße","48.25619573","16.40049723","","2","Pat:49:334","Level 0",""
"at:49:334:9","S7-G5","48.25633329","16.40027265","","","Pat:49:334","Level 1",""
"at:49:345:0:12","Wien Franz-Josefs-Bahnhof","48.22676078","16.36109712","","","Pat:49:345","Level 0","2"
"at:49:345:0:13","Wien Franz-Josefs-Bahnhof","48.22679070","16.36127678","","","Pat:49:345","Level 0","3"
"at:49:345:0:14","Wien Franz-Josefs-Bahnhof","48.22680865","16.36137560","","","Pat:49:345","Level 0","4"
"at:49:345:2","Tram","48.22568357","16.36121390","","","Pat:49:345","Level 0",""
"at:49:345:3","Nachtbus","48.22519283","16.36173492","","","Pat:49:345","Level 0",""
"at:49:345:4","Zugang","48.22622217","16.36104322","","2","Pat:49:345","Level 0",""
"at:49:393:0:4","Wien Gersthof","48.23074027","16.32922489","","","Pat:49:393","Level 1","1"
"at:49:393:0:9","Wien Gersthof","48.23072830","16.32906320","","","Pat:49:393","Level 1","2"
"at:49:393:2","EV41R","48.22971700","16.32976388","","","Pat:49:393","Level 0",""
"at:49:393:3","40","48.23166179","16.32900032","","","Pat:49:393","Level 0",""
"at:49:393:4","10A-H","48.23110529","16.32862302","","","Pat:49:393","Level 0",""
"at:49:393:5","Zu Bahn","48.23115316","16.32929676","","2","Pat:49:393","Level 0",""
"at:49:393:6","42A","48.23012392","16.32915303","","","Pat:49:393","Level 0",""
"at:49:460:0:1","Wien Hadersdorf","48.21039073","16.22227148","","","Pat:49:460","Level 1","1"
"at:49:460:0:4","Wien Hadersdorf","48.21045658","16.22228046","","","Pat:49:460","Level 1","2"
"at:49:460:2","Bus","48.21026502","16.22470591","","","Pat:49:460","Level 0",""
"at:49:460:3","Zu J-Prokop-Str","48.21025304","16.22234334","","2","Pat:49:460","Level 0",""
"at:49:460:4","Zu Bahnstr","48.21063617","16.22245114","","2","Pat:49:460","Level 0",""
"at:49:460:5","Zwischengeschoss","48.21040270","16.22223554","","3","Pat:49:460","Level -1",""
"at:49:465:0:3","Wien Haidestraße","48.17885093","16.42633278","","","Pat:49:465","Level 1","1"
"at:49:465:0:7","Wien Haidestraße","48.17890484","16.42612616","","","Pat:49:465","Level 1","2"
"at:49:465:2","Bus","48.17937805","16.42714126","","","Pat:49:465","Level 0",""
"at:49:465:3","Zugang","48.17941399","16.42679092","","2","Pat:49:465","Level 0",""
"at:49:484:0:10","Wien Geiselbergstraße","48.17510702","16.40701001","","","Pat:49:484","Level 1","2"
"at:49:484:0:7","Wien Geiselbergstraße","48.17510702","16.40710883","","","Pat:49:484","Level 1","1"
"at:49:484:2","Tram","48.17470565","16.40646204","","","Pat:49:484","Level 0",""
"at:49:484:3","Bus","48.17468169","16.40664171","","","Pat:49:484","Level 0",""
"at:49:484:4","ZG-Bahn","48.17475358","16.40704595","","3","Pat:49:484","Level 0",""
"at:49:484:5","zu-6","48.17475358","16.40619255","","2","Pat:49:484","Level 0",""
"at:49:484:6","ZG-Nord","48.17629911","16.40764782","","2","Pat:49:484","Level 0",""
"at:49:491:0:10","Wien Heiligenstadt","48.24897018","16.36574141","","","Pat:49:491","Level 1","4"
"at:49:491:0:15","Wien Heiligenstadt","48.24900607","16.36560666","","","Pat:49:491","Level 1","3"
"at:49:491:0:2","Wien Heiligenstadt","48.24902999","16.36551683","","","Pat:49:491","Level 1","2"
"at:49:491:0:4","Wien Heiligenstadt","48.24905990","16.36540005","","","Pat:49:491","Level 1","1"
"at:49:491:10","Bau1","48.25060917","16.36530124","","","Pat:49:491","Level 0",""
"at:49:491:11","Bau2","48.24792933","16.36421427","","","Pat:49:491","Level 0",""
"at:49:491:4","U4 Anfangsstation","48.24894027","16.36595701","","","Pat:49:491","Level 1",""
"at:49:491:5","U4 Endstation","48.24889839","16.36615464","","","Pat:49:491","Level 1",""
"at:49:491:6","Bus","48.24928721","16.36478021","","","Pat:49:491","Level 0",""
"at:49:491:7","12.-Februar-Platz","48.24910776","16.36510361","","2","Pat:49:491","Level 0",""
"at:49:491:8","P+R","48.24891036","16.36814890","","3","Pat:49:491","Level 0",""
"at:49:491:9","Muthgasse","48.24856939","16.36708888","","2","Pat:49:491","Level 0",""
"at:49:505:0:5","Wien Hernals","48.22301438","16.31442066","","","Pat:49:505","Level 1","1"
"at:49:505:0:8","Wien Hernals","48.22306825","16.31435778","","","Pat:49:505","Level 1","2"
"at:49:505:2","Tram","48.22352908","16.31517524","","","Pat:49:505","Level 0",""
"at:49:505:3","445","48.22303832","16.31628017","","","Pat:49:505","Level 0",""
"at:49:505:4","Zu Bahnhof","48.22314007","16.31495965","","2","Pat:49:505","Level 0",""
"at:49:511:0:4","Wien Hetzendorf","48.16650997","16.31505846","","","Pat:49:511","Level 1","1"
"at:49:511:0:8","Wien Hetzendorf","48.16656389","16.31499558","","","Pat:49:511","Level 1","2"
"at:49:511:2","62","48.16582694","16.31386370","","","Pat:49:511","Level 0",""
"at:49:511:3","Böhringer Ingelh.","48.16710312","16.31620831","","2","Pat:49:511","Level 0",""
"at:49:511:5","Hetzendorfer Str.","48.16576103","16.31385472","","2","Pat:49:511","Level 0",""
"at:49:511:6","Altmannsdorfer S.","48.16672566","16.31600169","","2","Pat:49:511","Level 0",""
"at:49:532:0:1","Wien Hirschstetten","48.23269699","16.46911953","","","Pat:49:532","Level 0","1"
"at:49:532:0:6","Wien Hirschstetten","48.23274486","16.46911055","","","Pat:49:532","Level 0","2"
"at:49:532:2","98A","48.23275683","16.46799664","","","Pat:49:532","Level 0",""
"at:49:560:0:10","Wien Hütteldorf","48.19750050","16.26094395","","","Pat:49:560","Level 2","3"
"at:49:560:0:12","Wien Hütteldorf","48.19762026","16.26101581","","","Pat:49:560","Level 2","1"
"at:49:560:0:13","Wien Hütteldorf","48.19730889","16.26251600","","","Pat:49:560","Level 2","11"
"at:49:560:0:6","Wien Hütteldorf","48.19729092","16.26080920","","","Pat:49:560","Level 2","6"
"at:49:560:0:8","Wien Hütteldorf","48.19741667","16.26089903","","","Pat:49:560","Level 2","4"
"at:49:560:10","Steg","48.19663225","16.26097988","","3","Pat:49:560","Level 1",""
"at:49:560:11","P+R","48.19604543","16.26384551","","3","Pat:49:560","Level 3",""
"at:49:560:13","Hadikgasse","48.19678794","16.26084513","","2","Pat:49:560","Level 0",""
"at:49:560:14","Keißlergasse","48.19763822","16.26198600","","2","Pat:49:560","Level 0",""
"at:49:560:15","Kassenhalle","48.19771007","16.26132124","","3","Pat:49:560","Level 1",""
"at:49:560:16","Zu Barrierefrei","48.19782384","16.26085412","","2","Pat:49:560","Level 0",""
"at:49:560:17","Hackinger Kai","48.19615920","16.26027021","","2","Pat:49:560","Level 0",""
"at:49:560:4","U4","48.19687177","16.26117751","","","Pat:49:560","Level 2",""
"at:49:560:5","Busbahnhof","48.19788971","16.26133921","","","Pat:49:560","Level 0",""
"at:49:560:6","Lilienberggasse","48.19614723","16.26038699","","","Pat:49:560","Level 0",""
"at:49:560:7","Keißlergasse","48.19780588","16.26135717","","2","Pat:49:560","Level 0",""
"at:49:560:8","ZG","48.19721308","16.26089005","","3","Pat:49:560","Level -1",""
"at:49:560:9","Wiesel","48.19645261","16.26125836","","","Pat:49:560","Level 0",""
"at:49:582:0:1","Wien Blumental","48.13888183","16.36929874","","","Pat:49:582","Level 0","1"
"at:49:582:0:2","Wien Blumental","48.13889382","16.36923586","","","Pat:49:582","Level 0","2"
"at:49:582:2","Bus","48.13845021","16.37072706","","","Pat:49:582","Level 0",""
"at:49:582:3","Zugang","48.13845620","16.36949637","","2","Pat:49:582","Level 0",""
"at:49:591:0:2","Wien Jedlersdorf","48.27326861","16.39678719","","","Pat:49:591","Level 0","1"
"at:49:591:0:4","Wien Jedlersdorf","48.27330448","16.39685905","","","Pat:49:591","Level 0","2"
"at:49:591:2","Bus","48.27306532","16.39714651","","","Pat:49:591","Level 0",""
"at:49:591:3","Zu Karl-Gramm","48.27463180","16.39464021","","2","Pat:49:591","Level 0",""
"at:49:723:0:2","Wien Krottenbachstraße","48.24003851","16.34020231","","","Pat:49:723","Level -1","1"
"at:49:723:0:4","Wien Krottenbachstraße","48.24011031","16.34020231","","","Pat:49:723","Level -1","2"
"at:49:723:2","Bus","48.24045731","16.34115452","","","Pat:49:723","Level 0",""
"at:49:723:3","Obkirchergasse","48.23998467","16.34131622","","2","Pat:49:723","Level 0",""
"at:49:723:4","Krottenbachstr.","48.24020603","16.34111859","","2","Pat:49:723","Level 0",""
"at:49:743:0:1","Wien Mitte-Landstraße","48.20729569","16.38546841","","","Pat:49:743","Level -1","5"
"at:49:743:0:10","Wien Mitte-Landstraße","48.20579301","16.38433654","","","Pat:49:743","Level -1","1"
"at:49:743:0:14","Wien Mitte-Landstraße","48.20576307","16.38441739","","","Pat:49:743","Level -1","2"
"at:49:743:0:15","Wien Mitte-Landstraße","48.20570919","16.38460603","","","Pat:49:743","Level -1","4"
"at:49:743:0:5","Wien Mitte-Landstraße","48.20573913","16.38449823","","","Pat:49:743","Level -1","3"
"at:49:743:10","ZG West-2","48.20615222","16.38452518","","3","Pat:49:743","Level -2",""
"at:49:743:11","ZG Ost","48.20540985","16.38680690","","3","Pat:49:743","Level -1",""
"at:49:743:12","ZG West-1","48.20601452","16.38492942","","3","Pat:49:743","Level -1",""
"at:49:743:14","Center Wien Mitte","48.20554156","16.38412094","","2","Pat:49:743","Level 0",""
"at:49:743:15","Gigergasse","48.20647551","16.38394128","","2","Pat:49:743","Level 0",""
"at:49:743:16","Gigergasse","48.20684070","16.38423772","","2","Pat:49:743","Level 0",""
"at:49:743:17","Bahnhofshalle","48.20625400","16.38447128","","3","Pat:49:743","Level 0",""
"at:49:743:18","74A","48.20614025","16.38435450","","","Pat:49:743","Level 0",""
"at:49:743:3","U3","48.20587084","16.38533367","","","Pat:49:743","Level -3",""
"at:49:743:4","U4","48.20658926","16.38464196","","","Pat:49:743","Level -1",""
"at:49:743:5","O","48.20581696","16.38549536","","","Pat:49:743","Level 0",""
"at:49:743:6","Landstr. Hauptstr","48.20619413","16.38447128","","2","Pat:49:743","Level 0",""
"at:49:743:7","Stadtpark","48.20438607","16.38383348","","2","Pat:49:743","Level 0",""
"at:49:743:8","Marxergasse","48.20755312","16.38590859","","2","Pat:49:743","Level 0",""
"at:49:743:9","Beatrixgasse","48.20534998","16.38698657","","2","Pat:49:743","Level 0",""
"at:49:769:0:3","Wien Leopoldau","48.27776461","16.45011118","","","Pat:49:769","Level 0","1"
"at:49:769:0:7","Wien Leopoldau","48.27697545","16.45063220","","","Pat:49:769","Level 0","29"
"at:49:769:0:8","Wien Leopoldau","48.27768689","16.45015610","","","Pat:49:769","Level 0","2"
"at:49:769:10","Adolf-Loos-Gasse","48.27766896","16.45363258","","2","Pat:49:769","Level 0",""
"at:49:769:11","Zwischengeschoss","48.27777059","16.45356970","","3","Pat:49:769","Level -1",""
"at:49:769:12","Zwischengeschoss","48.27673631","16.44649097","","3","Pat:49:769","Level -1",""
"at:49:769:13","Großfeldsiedlung","48.27637759","16.44655385","","2","Pat:49:769","Level 0",""
"at:49:769:14","Nordrandsiedlung","48.27707708","16.44642809","","2","Pat:49:769","Level 0",""
"at:49:769:15","B+R","48.27768689","16.45380326","","2","Pat:49:769","Level 0",""
"at:49:769:2","Möllplatz","48.27764504","16.44898829","","","Pat:49:769","Level 0",""
"at:49:769:4","32A","48.27821300","16.45137781","","","Pat:49:769","Level 0",""
"at:49:769:5","Zwischengeschoss","48.27750156","16.45068610","","3","Pat:49:769","Level -1",""
"at:49:769:6","Thayagasse","48.27798582","16.45047051","","2","Pat:49:769","Level 0",""
"at:49:769:7","Schererstraße","48.27705317","16.45101848","","2","Pat:49:769","Level 0",""
"at:49:769:8","U-Bahn","48.27749558","16.45162933","","","Pat:49:769","Level 0",""
"at:49:769:9","P+R","48.27763906","16.45191680","","3","Pat:49:769","Level 1",""
"at:49:788:0:13","Wien Liesing","48.13467937","16.28429116","","","Pat:49:788","Level 0","3"
"at:49:788:0:8","Wien Liesing","48.13467937","16.28407557","","","Pat:49:788","Level 0","1"
"at:49:788:10","Karl-Sarg-Gasse","48.13456546","16.28473134","","2","Pat:49:788","Level 0",""
"at:49:788:2","Bus","48.13492517","16.28339285","","","Pat:49:788","Level 0",""
"at:49:788:3","P+R","48.13548272","16.28384201","","3","Pat:49:788","Level 0",""
"at:49:788:5","ZG Unterführung","48.13453548","16.28413845","","3","Pat:49:788","Level -1",""
"at:49:788:6","zu Bahnhof","48.13466138","16.28398574","","2","Pat:49:788","Level 0",""
"at:49:788:8","ZG-PR","48.13533883","16.28403065","","3","Pat:49:788","Level 1",""
"at:49:788:9","Autobus Bahnhof","48.13479328","16.28347370","","2","Pat:49:788","Level 0",""
"at:49:849:0:13","Wien Matzleinsdorfer Platz","48.18013278","16.35796200","","","Pat:49:849","Level 1","2"
"at:49:849:0:5","Wien Matzleinsdorfer Platz","48.18022862","16.35790810","","","Pat:49:849","Level 1","1"
"at:49:849:13","Zu MP Ost","48.18120496","16.35886930","","","Pat:49:849","Level 0",""
"at:49:849:14","Zu Evang Frdh","48.17992313","16.35951609","","2","Pat:49:849","Level 0",""
"at:49:849:15","Lift 1865","48.18113907","16.36001016","","2","Pat:49:849","Level 0",""
"at:49:849:16","Zu SB","48.18045623","16.35898608","","2","Pat:49:849","Level 0",""
"at:49:849:17","ZG SB","48.18036638","16.35865370","","3","Pat:49:849","Level 0",""
"at:49:849:18","Zu  Äuß Gürtel","48.18080963","16.35959693","","2","Pat:49:849","Level 0",""
"at:49:849:19","1865","48.18092344","16.35955202","","","Pat:49:849","Level -2",""
"at:49:849:2","618","48.18059400","16.35873455","","","Pat:49:849","Level -2",""
"at:49:849:20","665","48.18030049","16.35957897","","","Pat:49:849","Level -2",""
"at:49:849:21","Halbstock","48.18038435","16.35846506","","3","Pat:49:849","Level -1",""
"at:49:849:3","14A","48.18037237","16.35935439","","","Pat:49:849","Level 0",""
"at:49:849:4","N62-R","48.17919236","16.35891421","","","Pat:49:849","Level 0",""
"at:49:849:5","N6","48.18079765","16.35835726","","","Pat:49:849","Level 0",""
"at:49:849:6","ZG","48.18088151","16.35900405","","3","Pat:49:849","Level -3",""
"at:49:849:7","Lift 618","48.18048618","16.35867167","","2","Pat:49:849","Level 0",""
"at:49:849:8","Lift ZG","48.18066587","16.35911184","","2","Pat:49:849","Level 0",""
"at:49:849:9","N62-H","48.17836573","16.35771047","","","Pat:49:849","Level 0",""
"at:49:910:0:4","Wien Aspern Nord","48.23472544","16.50473773","","","Pat:49:910","Level 0","1"
"at:49:910:0:7","Wien Aspern Nord","48.23478527","16.50472875","","","Pat:49:910","Level 0","2"
"at:49:910:2","U-Bahn","48.23456987","16.50446824","","","Pat:49:910","Level 0",""
"at:49:910:3","Bus Süd","48.23391168","16.50454909","","","Pat:49:910","Level 0",""
"at:49:910:4","Mayredergasse","48.23461175","16.50360586","","2","Pat:49:910","Level 0",""
"at:49:910:5","Bus Nord","48.23561697","16.50436044","","","Pat:49:910","Level 0",""
"at:49:910:6","Verteilerebene","48.23449208","16.50401010","","3","Pat:49:910","Level 1",""
"at:49:910:7","Ostbahnbegleitstr","48.23428864","16.50452214","","2","Pat:49:910","Level 0",""
"at:49:94:0:4","Wien Atzgersdorf","48.14701599","16.28865698","","","Pat:49:94","Level 1","1"
"at:49:94:0:8","Wien Atzgersdorf","48.14704596","16.28850426","","","Pat:49:94","Level 1","2"
"at:49:94:2","66A","48.14771126","16.28877376","","","Pat:49:94","Level 0",""
"at:49:94:3","66AK","48.14654248","16.28788442","","","Pat:49:94","Level 0",""
"at:49:94:4","Endresstraße","48.14761537","16.28907918","","2","Pat:49:94","Level 0",""
"at:49:94:5","Knotzenbachgasse","48.14645258","16.28801917","","2","Pat:49:94","Level 0",""
"at:49:948:0:6","Wien Nußdorf","48.26020881","16.36766381","","","Pat:49:948","Level 1","1"
"at:49:948:0:9","Wien Nußdorf","48.26023872","16.36779855","","","Pat:49:948","Level 1","3"
"at:49:948:2","Tram","48.26010714","16.36724160","","","Pat:49:948","Level 0",""
"at:49:948:3","Heiligenst.Str.","48.25989783","16.36740329","","2","Pat:49:948","Level 0",""
"at:49:959:0:4","Wien Oberdöbling","48.24401099","16.34410100","","","Pat:49:959","Level -1","1"
"at:49:959:0:8","Wien Oberdöbling","48.24404689","16.34391235","","","Pat:49:959","Level -1","2"
"at:49:959:2","38","48.24463914","16.34445134","","","Pat:49:959","Level 0",""
"at:49:959:4","Billrothstr.","48.24460923","16.34435252","","2","Pat:49:959","Level 0",""
"at:49:981:0:12","Wien Ottakring","48.21181546","16.31111486","","","Pat:49:981","Level 1","2"
"at:49:981:0:4","Wien Ottakring","48.21179152","16.31124062","","","Pat:49:981","Level 1","1"
"at:49:981:10","B+R","48.21222851","16.31100706","","3","Pat:49:981","Level 0",""
"at:49:981:11","Hasnerstraße","48.21140840","16.31144723","","2","Pat:49:981","Level 0",""
"at:49:981:12","Huttengasse 45A","48.21199505","16.31091723","","","Pat:49:981","Level 0",""
"at:49:981:13","U3-E","48.21164186","16.31165385","","","Pat:49:981","Level 1",""
"at:49:981:2","U3-A","48.21167179","16.31143825","","","Pat:49:981","Level 1",""
"at:49:981:3","Thaliastraße","48.21254577","16.31178859","","","Pat:49:981","Level 0",""
"at:49:981:4","Rankgasse 48A","48.21020515","16.31023451","","","Pat:49:981","Level 0",""
"at:49:981:5","Thaliastraße","48.21200103","16.31182453","","2","Pat:49:981","Level 0",""
"at:49:981:6","Huttengasse","48.21204294","16.31093519","","2","Pat:49:981","Level 0",""
"at:49:981:7","Koppstraße","48.21029495","16.31112384","","2","Pat:49:981","Level 0",""
"at:49:981:8","Rankgasse","48.21025903","16.31035129","","2","Pat:49:981","Level 0",""
"at:49:981:9","ZG","48.21036080","16.31076451","","3","Pat:49:981","Level -1",""
"be:26:8814001:0:1","Bruxelles Midi","50.83535818","4.33581753","","","Pbe:26:8814001","Level 0","1"
"ch:23016:20302:1","Zugang","47.16844467","9.47816948","","","Pch:23016:20302","Level 0",""
"ch:23016:20302:30","Bus","47.16803549","9.47813355","","","Pch:23016:20302","Level 0",""
"ch:23016:20302:90","Buchs Bahnhof","47.16845077","9.47871745","","","Pch:23016:20302","Level 0",""
"ch:23016:20309:1","Zugang","47.45327202","9.63753959","","2","Pch:23016:20309","Level 0",""
"ch:23016:20309:2","Bus","47.45305942","9.63794384","","","Pch:23016:20309","Level 0",""
"ch:23016:20309:30","bus","47.45324165","9.63709942","","","Pch:23016:20309","Level 0",""
"ch:23016:20309:90","St.Margrethen Bahnhof","47.45336313","9.63782706","","","Pch:23016:20309","Level 0",""
